stack_mode,position,villain_position,facing_action,hand_class,fold_freq,call_freq,raise_freq,raise_size,valid
100BB,BB,HJ,UNOPENED,98o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,97o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,96o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,95o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,94o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,93o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,92o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,87o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,86o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,85o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,84o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,83o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,82o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,76o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,75o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,74o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,73o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,72o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,65o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,64o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,63o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,62o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,54o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,53o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,52o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,43o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,42o,0,0,0,NONE,0
100BB,BB,HJ,UNOPENED,32o,0,0,0,NONE,0
100BB,BB,HJ,ONE_RAISE,AA,0,0,100,5,1
100BB,BB,HJ,ONE_RAISE,KK,0,0,100,5,1
100BB,BB,HJ,ONE_RAISE,QQ,0,0,100,5,1
100BB,BB,HJ,ONE_RAISE,JJ,0,30,70,5,1
100BB,BB,HJ,ONE_RAISE,TT,0,72,28,5,1
100BB,BB,HJ,ONE_RAISE,99,0,89,11,5,1
100BB,BB,HJ,ONE_RAISE,88,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,77,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,66,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,55,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,44,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,33,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,22,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,AKs,0,0,100,5,1
100BB,BB,HJ,ONE_RAISE,AQs,0,21,79,5,1
100BB,BB,HJ,ONE_RAISE,AJs,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,ATs,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,A9s,0,93,7,5,1
100BB,BB,HJ,ONE_RAISE,A8s,0,93,7,5,1
100BB,BB,HJ,ONE_RAISE,A7s,0,99,1,5,1
100BB,BB,HJ,ONE_RAISE,A6s,0,69,31,5,1
100BB,BB,HJ,ONE_RAISE,A5s,0,88,12,5,1
100BB,BB,HJ,ONE_RAISE,A4s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,A3s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,A2s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,KQs,0,96,4,5,1
100BB,BB,HJ,ONE_RAISE,KJs,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,KTs,0,99,1,5,1
100BB,BB,HJ,ONE_RAISE,K9s,0,75,25,5,1
100BB,BB,HJ,ONE_RAISE,K8s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,K7s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,K6s,0,60,40,5,1
100BB,BB,HJ,ONE_RAISE,K5s,0,82,18,5,1
100BB,BB,HJ,ONE_RAISE,K4s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,K3s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,K2s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,QJs,0,21,79,5,1
100BB,BB,HJ,ONE_RAISE,QTs,0,85,15,5,1
100BB,BB,HJ,ONE_RAISE,Q9s,0,30,70,5,1
100BB,BB,HJ,ONE_RAISE,Q8s,0,90,10,5,1
100BB,BB,HJ,ONE_RAISE,Q7s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q6s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q5s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q4s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q3s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q2s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,JTs,0,0,100,5,1
100BB,BB,HJ,ONE_RAISE,J9s,0,28,72,5,1
100BB,BB,HJ,ONE_RAISE,J8s,0,39,61,5,1
100BB,BB,HJ,ONE_RAISE,J7s,0,98,2,5,1
100BB,BB,HJ,ONE_RAISE,J6s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J5s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J4s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J3s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J2s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T9s,0,19,81,5,1
100BB,BB,HJ,ONE_RAISE,T8s,0,85,15,5,1
100BB,BB,HJ,ONE_RAISE,T7s,0,71,29,5,1
100BB,BB,HJ,ONE_RAISE,T6s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T5s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T4s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T3s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T2s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,98s,0,90,10,5,1
100BB,BB,HJ,ONE_RAISE,97s,0,97,3,5,1
100BB,BB,HJ,ONE_RAISE,96s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,95s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,94s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,93s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,92s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,87s,0,28,72,5,1
100BB,BB,HJ,ONE_RAISE,86s,0,93,7,5,1
100BB,BB,HJ,ONE_RAISE,85s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,84s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,83s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,82s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,76s,0,40,60,5,1
100BB,BB,HJ,ONE_RAISE,75s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,74s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,73s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,72s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,65s,0,31,69,5,1
100BB,BB,HJ,ONE_RAISE,64s,0,99,1,5,1
100BB,BB,HJ,ONE_RAISE,63s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,62s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,54s,0,31,69,5,1
100BB,BB,HJ,ONE_RAISE,53s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,52s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,43s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,42s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,32s,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,AKo,0,0,100,5,1
100BB,BB,HJ,ONE_RAISE,AQo,0,87,13,5,1
100BB,BB,HJ,ONE_RAISE,AJo,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,ATo,0,92,8,5,1
100BB,BB,HJ,ONE_RAISE,A9o,0,86,14,5,1
100BB,BB,HJ,ONE_RAISE,A8o,0,93,7,5,1
100BB,BB,HJ,ONE_RAISE,A7o,0,96,4,5,1
100BB,BB,HJ,ONE_RAISE,A6o,0,97,3,5,1
100BB,BB,HJ,ONE_RAISE,A5o,0,60,40,5,1
100BB,BB,HJ,ONE_RAISE,A4o,0,95,5,5,1
100BB,BB,HJ,ONE_RAISE,A3o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,A2o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,KQo,0,81,19,5,1
100BB,BB,HJ,ONE_RAISE,KJo,0,81,19,5,1
100BB,BB,HJ,ONE_RAISE,KTo,0,84,16,5,1
100BB,BB,HJ,ONE_RAISE,K9o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,K8o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,K7o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,K6o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,K5o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,K4o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,K3o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,K2o,38,62,0,NONE,1
100BB,BB,HJ,ONE_RAISE,QJo,0,91,9,5,1
100BB,BB,HJ,ONE_RAISE,QTo,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q9o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q8o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q7o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q6o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q5o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q4o,68,32,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q3o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,Q2o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,JTo,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J9o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J8o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J7o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J6o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J5o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J4o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J3o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,J2o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T9o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T8o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T7o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T6o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T5o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T4o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T3o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,T2o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,98o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,97o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,96o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,95o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,94o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,93o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,92o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,87o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,86o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,85o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,84o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,83o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,82o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,76o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,75o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,74o,98,2,0,NONE,1
100BB,BB,HJ,ONE_RAISE,73o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,72o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,65o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,64o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,63o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,62o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,54o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,53o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,52o,97,3,0,NONE,1
100BB,BB,HJ,ONE_RAISE,43o,0,100,0,NONE,1
100BB,BB,HJ,ONE_RAISE,42o,100,0,0,NONE,1
100BB,BB,HJ,ONE_RAISE,32o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,AA,0,0,100,2.5,1
100BB,BB,HJ,THREE_BET,KK,0,0,100,2.5,1
100BB,BB,HJ,THREE_BET,QQ,0,0,100,2.5,1
100BB,BB,HJ,THREE_BET,JJ,30,0,70,2.5,1
100BB,BB,HJ,THREE_BET,TT,83,0,17,2.5,1
100BB,BB,HJ,THREE_BET,99,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,88,97,0,3,2.5,1
100BB,BB,HJ,THREE_BET,77,93,0,7,2.5,1
100BB,BB,HJ,THREE_BET,66,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,55,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,44,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,33,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,22,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,AKs,0,0,100,2.5,1
100BB,BB,HJ,THREE_BET,AQs,0,0,100,2.5,1
100BB,BB,HJ,THREE_BET,AJs,31,0,69,2.5,1
100BB,BB,HJ,THREE_BET,ATs,51,0,42,2.5,1
100BB,BB,HJ,THREE_BET,A9s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A8s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A7s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A6s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A5s,29,0,71,2.5,1
100BB,BB,HJ,THREE_BET,A4s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A3s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A2s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,KQs,21,0,79,2.5,1
100BB,BB,HJ,THREE_BET,KJs,94,0,6,2.5,1
100BB,BB,HJ,THREE_BET,KTs,94,0,6,2.5,1
100BB,BB,HJ,THREE_BET,K9s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K8s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K7s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K6s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K5s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K4s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K3s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K2s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,QJs,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,QTs,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q9s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q8s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q7s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q6s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q5s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q4s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q3s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q2s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,JTs,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J9s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J8s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J7s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J6s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J5s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J4s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J3s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J2s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T9s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T8s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T7s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T6s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T5s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T4s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T3s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T2s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,98s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,97s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,96s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,95s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,94s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,93s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,92s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,87s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,86s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,85s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,84s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,83s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,82s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,76s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,75s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,74s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,73s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,72s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,65s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,64s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,63s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,62s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,54s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,53s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,52s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,43s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,42s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,32s,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,AKo,0,0,100,2.5,1
100BB,BB,HJ,THREE_BET,AQo,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,AJo,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,ATo,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A9o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A8o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A7o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A6o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A5o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A4o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A3o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,A2o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,KQo,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,KJo,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,KTo,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K9o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K8o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K7o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K6o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K5o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K4o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K3o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,K2o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,QJo,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,QTo,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q9o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q8o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q7o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q6o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q5o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q4o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q3o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,Q2o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,JTo,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J9o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J8o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J7o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J6o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J5o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J4o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J3o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,J2o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T9o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T8o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T7o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T6o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T5o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T4o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T3o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,T2o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,98o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,97o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,96o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,95o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,94o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,93o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,92o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,87o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,86o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,85o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,84o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,83o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,82o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,76o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,75o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,74o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,73o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,72o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,65o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,64o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,63o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,62o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,54o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,53o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,52o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,43o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,42o,100,0,0,NONE,1
100BB,BB,HJ,THREE_BET,32o,100,0,0,NONE,1
100BB,BB,CO,UNOPENED,AA,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,KK,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,QQ,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,JJ,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,TT,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,99,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,88,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,77,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,66,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,55,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,44,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,33,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,22,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,AKs,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,AQs,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,AJs,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,ATs,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,A9s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,A8s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,A7s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,A6s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,A5s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,A4s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,A3s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,A2s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,KQs,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,KJs,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,KTs,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,K9s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,K8s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,K7s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,K6s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,K5s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,K4s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,K3s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,K2s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,QJs,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,QTs,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,Q9s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,Q8s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,Q7s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,Q6s,0,0,0,NONE,0
100BB,BB,CO,UNOPENED,Q5s,0,0,0,NONE,0
